Date,Time (est),Month,Temperature,Relative Humidity,Dwpt
2,06:54,2,15,51.0,30.3
2,07:54,2,17,49.0,30.3
2,08:54,2,19,45.0,30.28
2,09:54,2,20,45.0,30.25
2,10:54,2,25,33.0,30.21
2,11:54,2,27,28.0,30.13
2,12:54,2,31,24.0,30.08
2,13:54,2,33,21.0,30.02
2,14:54,2,35,24.0,29.98
2,15:54,2,35,27.0,29.96
2,16:54,2,34,32.0,29.94
2,17:54,2,34,38.0,29.94
2,18:54,2,34,40.0,29.93
2,19:54,2,33,45.0,29.93
2,20:54,2,34,46.0,29.94
2,21:54,2,34,48.0,29.98
2,22:54,2,34,50.0,30
2,23:54,2,35,50.0,30.03
3,00:54,2,35,50.0,30.06
3,01:54,2,35,50.0,30.07
3,02:54,2,32,59.0,30.09
3,03:54,2,31,61.0,30.11
3,04:54,2,28,66.0,30.12
3,05:54,2,30,61.0,30.14
3,06:54,2,31,61.0,30.15
3,07:54,2,32,56.0,30.18
3,08:54,2,32,56.0,30.19
3,09:54,2,33,56.0,30.2
3,10:54,2,34,54.0,30.19
3,11:54,2,35,57.0,30.18
3,12:54,2,35,61.0,30.14
3,13:54,2,36,62.0,30.14
3,14:54,2,38,65.0,30.12
3,15:54,2,38,68.0,30.11
3,16:54,2,36,76.0,30.08
3,17:54,2,36,73.0,30.1
3,18:54,2,35,78.0,30.11
3,19:54,2,35,78.0,30.11
3,20:54,2,34,85.0,30.11
3,21:54,2,35,82.0,30.11
3,22:54,2,38,79.0,30.1
3,23:54,2,38,79.0,30.08
4,00:54,2,36,82.0,30.05
4,01:54,2,36,82.0,30.05
4,02:54,2,39,76.0,30.03
4,03:54,2,39,76.0,30.01
4,04:54,2,39,76.0,30.03
4,05:54,2,37,79.0,30.04
4,06:54,2,38,76.0,30.03
4,07:54,2,40,73.0,30.05
4,08:54,2,44,65.0,30.05
4,09:54,2,49,56.0,30.05
4,10:54,2,53,48.0,30.05
4,11:54,2,57,45.0,30.03
4,12:54,2,61,41.0,30
4,13:54,2,63,41.0,29.98
4,14:54,2,63,41.0,29.98
4,15:54,2,58,48.0,29.98
4,16:54,2,56,51.0,29.99
4,17:54,2,52,57.0,29.99
4,18:54,2,50,61.0,29.98
4,19:54,2,46,68.0,29.98
4,20:54,2,47,69.0,29.99
4,21:54,2,47,69.0,29.98
4,22:54,2,45,74.0,29.98
4,23:54,2,43,76.0,29.97
5,00:54,2,42,79.0,29.95
5,01:54,2,41,79.0,29.93
5,02:54,2,42,82.0,29.93
5,03:54,2,43,82.0,29.91
5,04:54,2,43,82.0,29.92
5,05:54,2,44,83.0,29.92
5,06:54,2,45,80.0,29.91
5,07:54,2,48,74.0,29.92
5,08:54,2,50,68.0,29.91
5,09:54,2,52,64.0,29.9
5,10:54,2,56,57.0,29.89
5,11:54,2,63,47.0,29.87
5,12:54,2,64,46.0,29.84
5,13:54,2,65,45.0,29.83
5,14:54,2,65,45.0,29.84
5,15:54,2,64,43.0,29.85
5,16:54,2,63,43.0,29.88
5,17:54,2,60,46.0,29.9
5,18:54,2,56,49.0,29.94
5,19:54,2,53,48.0,29.97
5,20:54,2,51,52.0,29.99
5,21:54,2,49,55.0,30.03
5,22:54,2,46,51.0,30.06
5,23:54,2,44,53.0,30.07
6,00:54,2,41,60.0,30.09
6,01:54,2,39,60.0,30.11
6,02:54,2,38,52.0,30.13
6,03:54,2,36,52.0,30.14
6,04:54,2,35,54.0,30.17
6,05:54,2,34,56.0,30.19
6,06:54,2,33,54.0,30.23
6,07:54,2,34,52.0,30.24
6,08:54,2,36,57.0,30.24
6,09:54,2,38,55.0,30.28
6,10:54,2,37,65.0,30.27
6,11:54,2,38,65.0,30.25
6,12:54,2,37,65.0,30.25
6,13:54,2,36,62.0,30.24
6,14:54,2,35,64.0,30.25
6,15:54,2,35,67.0,30.24
6,16:54,2,35,70.0,30.23
6,17:54,2,35,72.0,30.24
6,18:54,2,35,72.0,30.23
6,19:54,2,36,73.0,30.22
6,20:54,2,35,82.0,30.2
6,21:54,2,35,85.0,30.19
6,22:54,2,35,89.0,30.18
6,23:54,2,35,85.0,30.22
7,00:54,2,35,89.0,30.19
7,01:54,2,36,89.0,30.18
7,02:54,2,36,93.0,30.18
7,03:54,2,37,89.0,30.15
7,04:54,2,37,89.0,30.14
7,05:54,2,37,93.0,30.14
7,06:54,2,38,89.0,30.15
7,07:54,2,39,89.0,30.14
7,08:54,2,39,93.0,30.16
7,09:54,2,40,89.0,30.14
7,10:54,2,41,86.0,30.16
7,11:54,2,41,82.0,30.18
7,12:54,2,41,86.0,30.16
7,13:54,2,41,82.0,30.14
7,14:54,2,41,82.0,30.11
7,15:54,2,41,82.0,30.12
7,16:54,2,41,86.0,30.15
7,17:54,2,40,89.0,30.14
7,18:54,2,40,89.0,30.14
7,19:54,2,40,89.0,30.12
7,20:54,2,39,93.0,30.11
7,21:54,2,39,93.0,30.07
7,22:54,2,39,93.0,30.03
7,23:54,2,39,96.0,30.01
8,00:54,2,40,93.0,29.98
8,01:54,2,40,89.0,29.96
8,02:54,2,39,96.0,29.9
8,03:54,2,40,93.0,29.89
8,04:54,2,39,89.0,29.91
8,05:54,2,39,86.0,29.88
8,06:54,2,39,86.0,29.88
8,07:54,2,40,86.0,29.86
8,08:54,2,40,89.0,29.85
8,09:54,2,41,89.0,29.8
8,10:54,2,43,89.0,29.75
8,11:54,2,46,86.0,29.73
8,12:54,2,50,80.0,29.72
8,13:54,2,54,67.0,29.72
8,14:54,2,55,62.0,29.75
8,15:54,2,53,47.0,29.78
8,16:54,2,50,52.0,29.8
8,17:54,2,46,47.0,29.84
8,18:54,2,41,41.0,29.9
8,19:54,2,38,39.0,29.96
8,20:54,2,35,37.0,29.98
8,21:54,2,34,37.0,30.02
8,22:54,2,32,36.0,30.05
8,23:54,2,31,36.0,30.09
9,00:54,2,30,34.0,30.11
9,01:54,2,29,34.0,30.13
9,02:54,2,28,37.0,30.15
9,03:54,2,28,39.0,30.17
9,04:54,2,26,40.0,30.21
9,05:54,2,26,42.0,30.23
9,06:54,2,25,42.0,30.26
9,07:54,2,26,40.0,30.28
9,08:54,2,28,34.0,30.3
9,09:54,2,29,27.0,30.35
9,10:54,2,31,26.0,30.36
9,11:54,2,32,25.0,30.37
9,12:54,2,34,23.0,30.38
9,13:54,2,35,20.0,30.4
9,14:54,2,35,19.0,30.41
9,15:54,2,34,18.0,30.45
9,16:54,2,33,20.0,30.48
9,17:54,2,32,20.0,30.53
9,18:54,2,31,22.0,30.55
9,19:54,2,31,22.0,30.56
9,20:54,2,30,22.0,30.59
9,21:54,2,29,26.0,30.6
9,22:54,2,28,26.0,30.61
9,23:54,2,28,29.0,30.62
10,00:54,2,27,34.0,30.63
10,01:54,2,26,37.0,30.62
10,02:54,2,26,37.0,30.59
10,03:54,2,25,37.0,30.57
10,04:54,2,25,42.0,30.57
10,05:54,2,25,46.0,30.57
10,06:54,2,25,48.0,30.59
10,07:54,2,26,48.0,30.59
10,08:54,2,28,43.0,30.58
10,09:54,2,30,34.0,30.56
10,10:54,2,32,30.0,30.54
10,11:54,2,33,28.0,30.5
10,12:54,2,34,25.0,30.46
10,13:54,2,36,26.0,30.44
10,14:54,2,36,26.0,30.43
10,15:54,2,36,27.0,30.42
10,16:54,2,34,31.0,30.4
10,17:54,2,34,32.0,30.39
10,18:54,2,33,32.0,30.39
10,19:54,2,33,35.0,30.4
10,20:54,2,32,38.0,30.38
10,21:54,2,32,38.0,30.39
10,22:54,2,32,38.0,30.37
10,23:54,2,32,36.0,30.36
11,00:54,2,31,40.0,30.34
11,01:54,2,31,40.0,30.34
11,02:54,2,31,42.0,30.32
11,03:54,2,30,43.0,30.31
11,04:54,2,29,39.0,30.3
11,05:54,2,29,41.0,30.3
11,06:54,2,28,39.0,30.32
11,07:54,2,28,39.0,30.34
11,08:54,2,28,43.0,30.35
11,09:54,2,29,39.0,30.34
11,10:54,2,31,38.0,30.33
11,11:54,2,33,33.0,30.32
11,12:54,2,34,29.0,30.3
11,13:54,2,36,26.0,30.28
11,14:54,2,36,25.0,30.28
11,15:54,2,37,24.0,30.28
11,16:54,2,35,26.0,30.29
11,17:54,2,34,25.0,30.32
11,18:54,2,32,25.0,30.35
11,19:54,2,31,25.0,30.37
11,20:54,2,31,24.0,30.4
11,21:54,2,29,23.0,30.41
11,22:54,2,28,23.0,30.42
11,23:54,2,26,26.0,30.43
12,00:54,2,24,30.0,30.45
12,01:54,2,23,33.0,30.47
12,02:54,2,21,36.0,30.47
12,03:54,2,20,36.0,30.47
12,04:54,2,20,36.0,30.49
12,05:54,2,19,37.0,30.49
12,06:54,2,19,39.0,30.5
12,07:54,2,20,43.0,30.49
12,08:54,2,23,46.0,30.49
12,09:54,2,25,50.0,30.46
12,10:54,2,27,63.0,30.46
12,11:54,2,28,69.0,30.44
12,12:54,2,29,69.0,30.42
12,13:54,2,29,72.0,30.36
12,14:54,2,29,85.0,30.32
12,15:54,2,29,89.0,30.29
12,16:54,2,31,85.0,30.25
12,17:54,2,32,88.0,30.21
12,18:54,2,33,89.0,30.16
12,19:54,2,35,85.0,30.12
12,20:54,2,35,89.0,30.06
12,21:54,2,36,89.0,30.01
12,22:54,2,37,89.0,29.92
12,23:54,2,37,93.0,29.83
13,00:54,2,38,93.0,29.77
13,01:54,2,39,89.0,29.67
13,02:54,2,40,93.0,29.58
13,03:54,2,39,93.0,29.51
13,04:54,2,38,93.0,29.47s
13,05:54,2,39,89.0,29.48s
13,06:54,2,39,89.0,29.48s
13,07:54,2,38,89.0,29.51
13,08:54,2,38,89.0,29.51
13,09:54,2,37,89.0,29.49
13,10:54,2,36,89.0,29.53
13,11:54,2,37,79.0,29.51
13,12:54,2,41,73.0,29.5
13,13:54,2,42,60.0,29.52
13,14:54,2,41,62.0,29.55
13,15:54,2,40,60.0,29.57
13,16:54,2,40,60.0,29.59
13,17:54,2,40,63.0,29.6
13,18:54,2,39,65.0,29.63
13,19:54,2,36,76.0,29.66
13,20:54,2,34,70.0,29.69
13,21:54,2,34,70.0,29.7
13,22:54,2,34,64.0,29.71
13,23:54,2,34,48.0,29.72
14,00:54,2,34,50.0,29.74
14,01:54,2,33,52.0,29.75
14,02:54,2,32,56.0,29.76
14,03:54,2,32,54.0,29.78
14,04:54,2,32,52.0,29.8
14,05:54,2,32,54.0,29.83
14,06:54,2,32,54.0,29.85
14,07:54,2,33,52.0,29.88
14,08:54,2,34,50.0,29.9
14,09:54,2,36,46.0,29.91
14,10:54,2,37,42.0,29.93
14,11:54,2,38,43.0,29.93
14,12:54,2,38,43.0,29.94
14,13:54,2,39,41.0,29.94
14,14:54,2,39,41.0,29.96
14,15:54,2,39,41.0,29.98
14,16:54,2,38,44.0,30.01
14,17:54,2,37,46.0,30.03
14,18:54,2,37,46.0,30.06
14,19:54,2,37,48.0,30.06
14,20:54,2,34,61.0,30.08
14,21:54,2,33,70.0,30.08
14,22:54,2,33,70.0,30.07
14,23:54,2,33,70.0,30.07
15,00:54,2,32,73.0,30.07
15,01:54,2,32,75.0,30.08
15,02:54,2,32,75.0,30.07
15,03:54,2,34,73.0,30.06
15,04:54,2,35,76.0,30.03
15,05:54,2,37,79.0,30
15,06:54,2,37,79.0,29.98
15,07:54,2,38,70.0,29.96
15,08:54,2,40,70.0,29.93
15,09:54,2,42,71.0,29.91
15,10:54,2,46,77.0,29.88
15,11:54,2,47,83.0,29.8
15,12:54,2,46,86.0,29.75
15,13:54,2,47,90.0,29.7
15,14:54,2,50,86.0,29.67
15,15:54,2,52,83.0,29.65
15,16:54,2,52,83.0,29.64
15,17:54,2,51,83.0,29.62
15,18:54,2,51,83.0,29.64
15,19:54,2,51,83.0,29.62
15,20:54,2,51,83.0,29.61
15,21:54,2,50,86.0,29.6
15,22:54,2,50,83.0,29.61
15,23:54,2,50,74.0,29.64
16,00:54,2,47,69.0,29.66
16,01:54,2,45,63.0,29.66
16,02:54,2,42,45.0,29.68
16,03:54,2,40,43.0,29.7
16,04:54,2,39,43.0,29.71
16,05:54,2,37,46.0,29.73
16,06:54,2,36,50.0,29.74
16,07:54,2,36,50.0,29.77
16,08:54,2,36,50.0,29.78
16,09:54,2,39,45.0,29.78
16,10:54,2,40,41.0,29.78
16,11:54,2,42,40.0,29.76
16,12:54,2,43,38.0,29.75
16,13:54,2,43,38.0,29.75
16,14:54,2,44,37.0,29.76
16,15:54,2,43,37.0,29.78
16,16:54,2,41,39.0,29.81
16,17:54,2,40,41.0,29.84
16,18:54,2,38,44.0,29.88
16,19:54,2,37,44.0,29.89
16,20:54,2,36,44.0,29.91
16,21:54,2,35,46.0,29.95
16,22:54,2,33,43.0,29.95
16,23:54,2,31,45.0,29.98
17,00:54,2,29,47.0,30
17,01:54,2,28,47.0,30.02
17,02:54,2,26,48.0,30.03
17,03:54,2,25,50.0,30.04
17,04:54,2,25,48.0,30.05
17,05:54,2,24,50.0,30.08
17,06:54,2,24,50.0,30.1
17,07:54,2,25,48.0,30.11
17,08:54,2,27,43.0,30.14
17,09:54,2,29,36.0,30.14
17,10:54,2,31,36.0,30.14
17,11:54,2,33,33.0,30.11
17,12:54,2,33,40.0,30.09
17,13:54,2,32,38.0,30.09
17,14:54,2,33,42.0,30.09
17,15:54,2,32,47.0,30.06
17,16:54,2,31,54.0,30.06
17,17:54,2,30,56.0,30.07
17,18:54,2,30,58.0,30.08
17,19:54,2,31,56.0,30.06
17,20:54,2,32,61.0,30.05
17,21:54,2,32,64.0,30.04
17,22:54,2,32,59.0,30.03
17,23:54,2,32,61.0,30.03
18,00:54,2,30,85.0,30.02
18,01:54,2,29,89.0,29.98
18,02:54,2,29,92.0,29.96
18,03:54,2,30,85.0,29.93
18,04:54,2,29,92.0,29.93
18,05:54,2,29,89.0,29.89
18,06:54,2,30,92.0,29.88
18,07:54,2,31,89.0,29.87
18,08:54,2,32,88.0,29.85
18,09:54,2,32,88.0,29.83
18,10:54,2,32,85.0,29.82
18,11:54,2,31,85.0,29.81
18,12:54,2,30,82.0,29.82
18,13:54,2,29,85.0,29.82
18,14:54,2,29,82.0,29.84
18,15:54,2,28,81.0,29.88
18,16:54,2,28,78.0,29.91
18,17:54,2,28,78.0,29.95
18,18:54,2,29,78.0,30.01
18,19:54,2,28,75.0,30.06
18,20:54,2,29,61.0,30.09
18,21:54,2,27,55.0,30.14
18,22:54,2,25,58.0,30.18
18,23:54,2,21,47.0,30.22
19,00:54,2,20,48.0,30.27
19,01:54,2,20,48.0,30.29
19,02:54,2,19,51.0,30.3
19,03:54,2,19,51.0,30.32
19,04:54,2,19,51.0,30.35
19,05:54,2,19,51.0,30.38
19,06:54,2,18,54.0,30.4
19,07:54,2,19,51.0,30.44
19,08:54,2,20,50.0,30.45
19,09:54,2,23,44.0,30.47
19,10:54,2,25,40.0,30.47
19,11:54,2,28,37.0,30.47
19,12:54,2,30,31.0,30.46
19,13:54,2,32,27.0,30.45
19,14:54,2,32,29.0,30.44
19,15:54,2,32,21.0,30.45
19,16:54,2,31,26.0,30.46
19,17:54,2,29,28.0,30.47
19,18:54,2,28,28.0,30.51
19,19:54,2,27,29.0,30.52
19,20:54,2,26,34.0,30.54
19,21:54,2,25,39.0,30.57
19,22:54,2,25,40.0,30.56
19,23:54,2,24,42.0,30.55
20,00:54,2,23,44.0,30.56
20,01:54,2,22,44.0,30.58
20,02:54,2,22,44.0,30.58
20,03:54,2,21,45.0,30.56
20,04:54,2,21,47.0,30.58
20,05:54,2,22,48.0,30.59
20,06:54,2,22,50.0,30.58
20,07:54,2,23,48.0,30.6
20,08:54,2,24,46.0,30.6
20,09:54,2,26,42.0,30.58
20,10:54,2,27,39.0,30.57
20,11:54,2,29,38.0,30.55
20,12:54,2,29,39.0,30.51
20,13:54,2,29,38.0,30.49
20,14:54,2,30,36.0,30.47
20,15:54,2,30,38.0,30.47
20,16:54,2,30,39.0,30.45
20,17:54,2,30,43.0,30.43
20,18:54,2,30,45.0,30.41
20,19:54,2,29,51.0,30.37
20,20:54,2,28,60.0,30.36
20,21:54,2,26,78.0,30.32
20,22:54,2,26,84.0,30.27
20,23:54,2,26,84.0,30.22
21,00:54,2,27,89.0,30.18
21,01:54,2,27,89.0,30.09
21,02:54,2,31,89.0,29.98
21,03:54,2,32,96.0,29.94
21,04:54,2,33,89.0,29.93
21,05:54,2,33,92.0,29.9
21,06:54,2,34,92.0,29.86
21,07:54,2,32,88.0,29.86
21,08:54,2,33,85.0,29.87
21,09:54,2,33,85.0,29.85
21,10:54,2,35,85.0,29.85
21,11:54,2,38,79.0,29.84
21,12:54,2,43,68.0,29.83
21,13:54,2,45,63.0,29.82
21,14:54,2,47,52.0,29.83
21,15:54,2,46,51.0,29.85
21,16:54,2,46,54.0,29.87
21,17:54,2,45,52.0,29.89
21,18:54,2,43,53.0,29.93
21,19:54,2,43,51.0,29.97
21,20:54,2,42,51.0,29.98
21,21:54,2,42,51.0,30
21,22:54,2,41,51.0,30
21,23:54,2,41,53.0,30.02
22,00:54,2,40,55.0,30.04
22,01:54,2,40,47.0,30.08
22,02:54,2,40,49.0,30.1
22,03:54,2,40,49.0,30.12
22,04:54,2,40,47.0,30.16
22,05:54,2,39,50.0,30.19
22,06:54,2,39,53.0,30.22
22,07:54,2,39,50.0,30.24
22,08:54,2,40,49.0,30.26
22,09:54,2,41,47.0,30.28
22,10:54,2,42,43.0,30.29
22,11:54,2,42,43.0,30.31
22,12:54,2,44,40.0,30.29
22,13:54,2,44,38.0,30.27
22,14:54,2,46,35.0,30.27
22,15:54,2,45,37.0,30.29
22,16:54,2,44,41.0,30.32
22,17:54,2,43,42.0,30.33
22,18:54,2,42,43.0,30.37
22,19:54,2,41,43.0,30.37
22,20:54,2,39,48.0,30.39
22,21:54,2,39,46.0,30.4
22,22:54,2,37,50.0,30.42
22,23:54,2,36,50.0,30.42
23,00:54,2,35,50.0,30.45
23,01:54,2,33,56.0,30.48
23,02:54,2,33,54.0,30.47
23,03:54,2,32,56.0,30.46
23,04:54,2,31,59.0,30.47
23,05:54,2,30,61.0,30.49
23,06:54,2,31,56.0,30.5
23,07:54,2,31,56.0,30.51
23,08:54,2,33,52.0,30.5
23,09:54,2,36,46.0,30.49
23,10:54,2,36,55.0,30.47
23,11:54,2,36,55.0,30.45
23,12:54,2,37,57.0,30.41
23,13:54,2,37,59.0,30.41
23,14:54,2,36,64.0,30.39
23,15:54,2,36,67.0,30.39
23,16:54,2,36,73.0,30.37
23,17:54,2,35,78.0,30.35
23,18:54,2,35,78.0,30.36
23,19:54,2,35,78.0,30.35
23,20:54,2,35,82.0,30.33
23,21:54,2,35,76.0,30.32
23,22:54,2,34,73.0,30.31
23,23:54,2,35,72.0,30.28
24,00:54,2,35,76.0,30.25
24,01:54,2,36,76.0,30.24
24,02:54,2,36,76.0,30.2
24,03:54,2,37,82.0,30.16
24,04:54,2,38,83.0,30.13
24,05:54,2,38,86.0,30.07
24,06:54,2,38,86.0,30.04
24,07:54,2,38,89.0,30
24,08:54,2,38,89.0,29.95
24,09:54,2,39,89.0,29.88
24,10:54,2,39,93.0,29.78
24,11:54,2,40,93.0,29.61
24,12:54,2,43,93.0,29.58
24,13:54,2,43,97.0,29.47
24,14:54,2,45,93.0,29.38
24,15:54,2,44,93.0,29.32
24,16:54,2,47,93.0,29.26
24,17:54,2,46,93.0,29.25
24,18:54,2,46,93.0,29.25
24,19:54,2,46,89.0,29.21
24,20:54,2,46,83.0,29.20s
24,21:54,2,46,79.0,29.22s
24,22:54,2,44,68.0,29.24
24,23:54,2,42,62.0,29.26
25,00:54,2,41,62.0,29.27
25,01:54,2,41,57.0,29.28
25,02:54,2,41,62.0,29.3
25,03:54,2,40,60.0,29.33
25,04:54,2,38,60.0,29.35
25,05:54,2,38,44.0,29.37
25,06:54,2,37,50.0,29.4
25,07:54,2,37,46.0,29.44
25,08:54,2,35,67.0,29.47
25,09:54,2,37,41.0,29.47
25,10:54,2,37,33.0,29.49
25,11:54,2,38,30.0,29.51
25,12:54,2,38,31.0,29.52
25,13:54,2,37,34.0,29.54
25,14:54,2,37,31.0,29.56
25,15:54,2,37,34.0,29.59
25,16:54,2,36,34.0,29.64
25,17:54,2,34,40.0,29.69
25,18:54,2,33,42.0,29.75
25,19:54,2,32,45.0,29.8
25,20:54,2,32,41.0,29.84
25,21:54,2,31,43.0,29.88
25,22:54,2,31,42.0,29.91
25,23:54,2,30,41.0,29.94
26,00:54,2,29,38.0,29.96
26,01:54,2,28,37.0,29.99
26,02:54,2,27,37.0,30.03
26,03:54,2,26,35.0,30.06
26,04:54,2,25,35.0,30.1
26,05:54,2,25,35.0,30.13
26,06:54,2,25,33.0,30.15
26,07:54,2,25,37.0,30.18
26,08:54,2,26,28.0,30.18
26,09:54,2,27,22.0,30.18
26,10:54,2,29,18.0,30.17
26,11:54,2,29,15.0,30.16
26,12:54,2,30,17.0,30.15
26,13:54,2,31,18.0,30.15
26,14:54,2,31,19.0,30.16
26,15:54,2,29,18.0,30.18
26,16:54,2,28,18.0,30.2
26,17:54,2,26,22.0,30.25
26,18:54,2,25,24.0,30.29
26,19:54,2,23,25.0,30.32
26,20:54,2,22,29.0,30.33
26,21:54,2,21,30.0,30.36
26,22:54,2,20,32.0,30.37
26,23:54,2,20,34.0,30.37
27,00:54,2,19,37.0,30.39
27,01:54,2,18,41.0,30.4
27,02:54,2,17,41.0,30.4
27,03:54,2,16,37.0,30.41
27,04:54,2,15,32.0,30.42
27,05:54,2,14,30.0,30.43
27,06:54,2,13,30.0,30.43
27,07:54,2,14,30.0,30.44
27,08:54,2,16,26.0,30.44
27,09:54,2,17,24.0,30.42
27,10:54,2,19,23.0,30.4
27,11:54,2,21,21.0,30.37
27,12:54,2,23,20.0,30.32
27,13:54,2,24,20.0,30.3
27,14:54,2,26,21.0,30.27
27,15:54,2,26,20.0,30.25
27,16:54,2,26,21.0,30.24
27,17:54,2,25,25.0,30.21
27,18:54,2,25,30.0,30.2
27,19:54,2,24,40.0,30.17
27,20:54,2,24,48.0,30.15
27,21:54,2,22,71.0,30.14
27,22:54,2,21,81.0,30.12
27,23:54,2,22,82.0,30.1
28,00:54,2,21,81.0,30.08
28,01:54,2,20,81.0,30.06
28,02:54,2,19,81.0,30.04
28,03:54,2,19,81.0,30.04
28,04:54,2,20,78.0,30.06
28,05:54,2,20,74.0,30.07
28,06:54,2,20,74.0,30.09
28,07:54,2,20,78.0,30.12
28,08:54,2,20,78.0,30.14
28,09:54,2,23,68.0,30.15
28,10:54,2,25,63.0,30.16
28,11:54,2,27,58.0,30.17
28,12:54,2,28,53.0,30.16
28,13:54,2,30,47.0,30.16
28,14:54,2,31,42.0,30.18
28,15:54,2,31,40.0,30.19
28,16:54,2,30,38.0,30.19
28,17:54,2,31,36.0,30.22
28,18:54,2,29,33.0,30.25
28,19:54,2,29,31.0,30.27
28,20:54,2,29,28.0,30.29
28,21:54,2,29,28.0,30.29
28,22:54,2,28,31.0,30.3
28,23:54,2,26,34.0,30.3
1,00:54,3,25,35.0,30.31
1,01:54,3,24,36.0,30.32
1,02:54,3,24,36.0,30.32
1,03:54,3,23,38.0,30.32
1,04:54,3,23,42.0,30.34
1,05:54,3,24,44.0,30.34
1,06:54,3,25,44.0,30.37
1,07:54,3,27,43.0,30.39
1,08:54,3,29,39.0,30.4
1,09:54,3,33,33.0,30.4
1,10:54,3,33,40.0,30.38
1,11:54,3,34,42.0,30.35
1,12:54,3,35,40.0,30.34
1,13:54,3,37,42.0,30.32
1,14:54,3,37,44.0,30.31
1,15:54,3,34,54.0,30.32
1,16:54,3,34,56.0,30.3
1,17:54,3,34,59.0,30.3
1,18:54,3,34,64.0,30.31
1,19:54,3,34,56.0,30.31
1,20:54,3,33,58.0,30.3
1,21:54,3,31,67.0,30.29
1,22:54,3,32,64.0,30.27
1,23:54,3,32,69.0,30.24
2,00:54,3,32,73.0,30.23
2,01:54,3,33,72.0,30.2
2,02:54,3,34,70.0,30.16
2,03:54,3,34,73.0,30.14
2,04:54,3,34,73.0,30.12
2,05:54,3,34,73.0,30.1
2,06:54,3,33,78.0,30.08
2,07:54,3,32,85.0,30.07
2,08:54,3,33,89.0,30.06
2,09:54,3,33,89.0,30.04
2,10:54,3,33,89.0,30.02
2,11:54,3,33,85.0,29.99
2,12:54,3,33,82.0,29.97
2,13:54,3,33,82.0,29.97
2,14:54,3,33,78.0,29.97
2,15:54,3,33,78.0,29.99
2,16:54,3,33,75.0,29.99
2,17:54,3,33,75.0,30.01
2,18:54,3,32,75.0,30.01
2,19:54,3,33,70.0,30.03
2,20:54,3,33,72.0,30.03
2,21:54,3,33,72.0,30.03
2,22:54,3,33,75.0,30.03
2,23:54,3,32,79.0,30.03
3,00:54,3,33,75.0,30.03
3,01:54,3,32,75.0,30.03
3,02:54,3,33,72.0,30.03
3,03:54,3,33,72.0,30.03
3,04:54,3,35,67.0,30.06
3,05:54,3,34,67.0,30.06
3,06:54,3,34,67.0,30.09
3,07:54,3,35,64.0,30.11
3,08:54,3,37,62.0,30.12
3,09:54,3,39,57.0,30.12
3,10:54,3,41,49.0,30.12
3,11:54,3,38,62.0,30.11
3,12:54,3,38,65.0,30.09
3,13:54,3,38,68.0,30.07
3,14:54,3,38,70.0,30.07
3,15:54,3,38,68.0,30.04
3,16:54,3,37,73.0,30.03
3,17:54,3,37,70.0,30.07
3,18:54,3,37,70.0,30.04
3,19:54,3,37,70.0,30.01
3,20:54,3,37,70.0,29.99
3,21:54,3,35,82.0,29.99
3,22:54,3,34,89.0,29.98
3,23:54,3,34,89.0,29.94
4,00:54,3,34,89.0,29.89
4,01:54,3,34,89.0,29.85
4,02:54,3,34,89.0,29.78
4,03:54,3,34,89.0,29.72
4,04:54,3,34,89.0,29.66
4,05:54,3,34,92.0,29.62
4,06:54,3,34,92.0,29.6
4,07:54,3,34,89.0,29.61
4,08:54,3,35,85.0,29.62
4,09:54,3,36,82.0,29.62
4,10:54,3,36,82.0,29.62
4,11:54,3,37,76.0,29.62
4,12:54,3,39,67.0,29.63
4,13:54,3,39,67.0,29.65
4,14:54,3,39,65.0,29.66
4,15:54,3,37,62.0,29.69
4,16:54,3,37,57.0,29.72
4,17:54,3,37,50.0,29.73
4,18:54,3,36,50.0,29.77
4,19:54,3,35,57.0,29.8
4,20:54,3,33,52.0,29.83
4,21:54,3,30,54.0,29.87
4,22:54,3,27,46.0,29.9
4,23:54,3,25,48.0,29.93
5,00:54,3,24,46.0,29.95
5,01:54,3,23,44.0,29.97
5,02:54,3,22,46.0,29.98
5,03:54,3,21,50.0,29.98
5,04:54,3,21,50.0,30.01
5,05:54,3,20,50.0,30.04
5,06:54,3,19,49.0,30.06
5,07:54,3,20,50.0,30.06
5,08:54,3,22,50.0,30.06
5,09:54,3,24,42.0,30.05
5,10:54,3,26,38.0,30.02
5,11:54,3,27,37.0,30
5,12:54,3,28,39.0,29.97
5,13:54,3,29,34.0,29.95
5,14:54,3,29,36.0,29.93
5,15:54,3,29,38.0,29.91
5,16:54,3,30,36.0,29.9
5,17:54,3,30,34.0,29.9
5,18:54,3,30,33.0,29.91
5,19:54,3,28,41.0,29.91
5,20:54,3,27,46.0,29.91
5,21:54,3,26,46.0,29.91
5,22:54,3,26,44.0,29.92
5,23:54,3,24,44.0,29.92
6,00:54,3,24,46.0,29.93
6,01:54,3,23,50.0,29.93
6,02:54,3,22,48.0,29.93
6,03:54,3,21,50.0,29.94
6,04:54,3,20,48.0,29.96
6,05:54,3,18,47.0,29.98
6,06:54,3,18,49.0,29.99
6,07:54,3,19,43.0,30.01
6,08:54,3,20,38.0,30.02
6,09:54,3,22,31.0,30.01
6,10:54,3,23,29.0,30.01
6,11:54,3,25,24.0,30
6,12:54,3,26,22.0,29.98
6,13:54,3,25,23.0,29.97
