Date,Time (est),Month,DayOfWeek,Temperature (ºF),Relative Humidity,Dwpt
27,08:54,1,5,35.0,100.0,30.23
27,09:54,1,5,36.0,100.0,30.24
27,10:54,1,5,37.0,93.0,30.23
27,11:54,1,5,37.0,93.0,30.23
27,12:54,1,5,38.0,86.0,30.22
27,13:54,1,5,38.0,86.0,30.21
27,14:54,1,5,39.0,79.0,30.21
27,15:54,1,5,37.0,93.0,30.20
27,16:54,1,5,37.0,93.0,30.21
27,17:54,1,5,37.0,89.0,30.23
27,18:54,1,5,37.0,93.0,30.22
27,19:54,1,5,37.0,93.0,30.23
27,20:54,1,5,37.0,93.0,30.22
27,21:54,1,5,36.0,97.0,30.20
27,22:54,1,5,35.0,100.0,30.19
27,23:54,1,5,36.0,97.0,30.19
28,00:54,1,6,36.0,93.0,30.16
28,01:54,1,6,37.0,89.0,30.16
28,02:54,1,6,36.0,93.0,30.14
28,03:54,1,6,36.0,93.0,30.12
28,04:54,1,6,36.0,93.0,30.10
28,05:54,1,6,36.0,93.0,30.09
28,06:54,1,6,36.0,93.0,30.07
28,07:54,1,6,36.0,97.0,30.04
28,08:54,1,6,37.0,96.0,30.04
28,09:54,1,6,37.0,93.0,30.03
28,10:54,1,6,35.0,100.0,30.00
28,11:54,1,6,35.0,100.0,29.96
28,12:54,1,6,37.0,100.0,29.91
28,13:54,1,6,37.0,100.0,29.86
28,14:54,1,6,37.0,100.0,29.81
28,15:54,1,6,37.0,100.0,29.79
28,16:54,1,6,37.0,100.0,29.77
28,17:54,1,6,37.0,100.0,29.75
28,18:54,1,6,35.0,100.0,29.72
28,19:54,1,6,34.0,100.0,29.72
28,20:54,1,6,34.0,100.0,29.69
28,21:54,1,6,34.0,100.0,29.67
28,22:54,1,6,34.0,100.0,29.65
28,23:54,1,6,34.0,100.0,29.64
29,00:54,1,0,34.0,100.0,29.63
29,01:54,1,0,33.0,100.0,29.63
29,02:54,1,0,33.0,100.0,29.64
29,03:54,1,0,34.0,100.0,29.64
29,04:54,1,0,33.0,100.0,29.65
29,05:54,1,0,33.0,100.0,29.65
29,06:54,1,0,33.0,96.0,29.67
29,07:54,1,0,33.0,92.0,29.70
29,08:54,1,0,33.0,92.0,29.73
29,09:54,1,0,34.0,89.0,29.75
29,10:54,1,0,35.0,85.0,29.77
29,11:54,1,0,36.0,79.0,29.78
29,12:54,1,0,36.0,79.0,29.80
29,13:54,1,0,36.0,73.0,29.82
29,14:54,1,0,36.0,70.0,29.84
29,15:54,1,0,35.0,72.0,29.88
29,16:54,1,0,35.0,76.0,29.91
29,17:54,1,0,35.0,76.0,29.94
29,18:54,1,0,35.0,76.0,29.98
29,19:54,1,0,34.0,79.0,30.01
29,20:54,1,0,34.0,82.0,30.03
29,21:54,1,0,34.0,82.0,30.06
29,22:54,1,0,33.0,85.0,30.07
29,23:54,1,0,33.0,82.0,30.08
30,00:54,1,1,32.0,92.0,30.10
30,01:54,1,1,32.0,85.0,30.12
30,02:54,1,1,32.0,79.0,30.14
30,03:54,1,1,31.0,92.0,30.15
30,04:54,1,1,31.0,96.0,30.17
30,05:54,1,1,30.0,88.0,30.19
30,06:54,1,1,30.0,92.0,30.21
30,07:54,1,1,30.0,88.0,30.24
30,08:54,1,1,29.0,89.0,30.26
30,09:54,1,1,29.0,85.0,30.28
30,10:54,1,1,28.0,75.0,30.29
30,11:54,1,1,28.0,69.0,30.28
30,12:54,1,1,28.0,69.0,30.27
30,13:54,1,1,28.0,66.0,30.26
30,14:54,1,1,27.0,75.0,30.27
30,15:54,1,1,27.0,72.0,30.27
30,16:54,1,1,26.0,78.0,30.28
30,17:54,1,1,26.0,78.0,30.27
30,18:54,1,1,26.0,78.0,30.27
30,19:54,1,1,26.0,78.0,30.26
30,20:54,1,1,27.0,75.0,30.25
30,21:54,1,1,27.0,75.0,30.24
30,22:54,1,1,27.0,78.0,30.23
30,23:54,1,1,28.0,75.0,30.23
31,00:54,1,2,28.0,75.0,30.22
31,01:54,1,2,28.0,75.0,30.22
31,02:54,1,2,28.0,75.0,30.21
31,03:54,1,2,28.0,75.0,30.19
31,04:54,1,2,28.0,75.0,30.19
31,05:54,1,2,28.0,72.0,30.19
31,06:54,1,2,28.0,72.0,30.19
31,07:54,1,2,28.0,75.0,30.18
31,08:54,1,2,29.0,72.0,30.16
31,09:54,1,2,30.0,69.0,30.16
31,10:54,1,2,31.0,69.0,30.14
31,11:54,1,2,31.0,72.0,30.12
31,12:54,1,2,32.0,73.0,30.11
31,13:54,1,2,33.0,72.0,30.09
31,14:54,1,2,33.0,72.0,30.09
31,15:54,1,2,34.0,73.0,30.09
31,16:54,1,2,34.0,75.0,30.08
31,17:54,1,2,34.0,75.0,30.08
31,18:54,1,2,34.0,79.0,30.08
31,19:54,1,2,34.0,79.0,30.07
31,20:54,1,2,34.0,82.0,30.06
31,21:54,1,2,35.0,82.0,30.06
31,22:54,1,2,34.0,85.0,30.05
31,23:54,1,2,34.0,85.0,30.03
1,00:54,2,3,34.0,85.0,30.02
1,01:54,2,3,34.0,85.0,30.01
1,02:54,2,3,34.0,89.0,30.01
1,03:54,2,3,34.0,89.0,30.02
1,04:54,2,3,34.0,89.0,30.01
1,05:54,2,3,34.0,89.0,30.01
1,06:54,2,3,35.0,85.0,30.02
1,07:54,2,3,35.0,89.0,30.03
1,08:54,2,3,36.0,86.0,30.03
1,09:54,2,3,37.0,86.0,30.02
1,10:54,2,3,40.0,77.0,30.00
1,11:54,2,3,39.0,82.0,29.98
1,12:54,2,3,41.0,67.0,29.95
1,13:54,2,3,42.0,65.0,29.93
1,14:54,2,3,42.0,68.0,29.91
1,15:54,2,3,42.0,71.0,29.90
1,16:54,2,3,41.0,76.0,29.88
1,17:54,2,3,42.0,71.0,29.89
1,18:54,2,3,41.0,76.0,29.90
1,19:54,2,3,42.0,71.0,29.90
1,20:54,2,3,41.0,73.0,29.90
1,21:54,2,3,41.0,76.0,29.89
1,22:54,2,3,40.0,79.0,29.88
1,23:54,2,3,40.0,79.0,29.88
2,00:54,2,4,40.0,79.0,29.86
2,01:54,2,4,40.0,79.0,29.86
2,02:54,2,4,39.0,82.0,29.84
2,03:54,2,4,39.0,82.0,29.83
2,04:54,2,4,40.0,79.0,29.83
2,05:54,2,4,40.0,79.0,29.83
2,06:54,2,4,38.0,86.0,29.84
2,07:54,2,4,40.0,79.0,29.86
2,08:54,2,4,40.0,79.0,29.87
2,09:54,2,4,40.0,79.0,29.87
2,10:54,2,4,40.0,79.0,29.87
2,11:54,2,4,40.0,79.0,29.86
2,12:54,2,4,41.0,73.0,29.85
2,13:54,2,4,41.0,73.0,29.85
2,14:54,2,4,41.0,73.0,29.86
2,15:54,2,4,42.0,68.0,29.87
2,16:54,2,4,42.0,71.0,29.89
2,17:54,2,4,42.0,71.0,29.91
2,18:54,2,4,40.0,79.0,29.92
2,19:54,2,4,39.0,86.0,29.93
2,20:54,2,4,35.0,96.0,29.95
2,21:54,2,4,37.0,89.0,29.95
2,22:54,2,4,36.0,89.0,29.96
2,23:54,2,4,35.0,78.0,29.96
3,00:54,2,5,33.0,78.0,29.96
3,01:54,2,5,33.0,75.0,29.97
3,02:54,2,5,33.0,72.0,29.97
3,03:54,2,5,32.0,73.0,29.98
3,04:54,2,5,31.0,72.0,29.99
3,05:54,2,5,31.0,69.0,30.00
3,06:54,2,5,30.0,69.0,30.02
3,07:54,2,5,29.0,72.0,30.04
3,08:54,2,5,30.0,69.0,30.04
3,09:54,2,5,31.0,61.0,30.04
3,10:54,2,5,34.0,59.0,30.03
3,11:54,2,5,35.0,54.0,30.02
3,12:54,2,5,37.0,48.0,29.99
3,13:54,2,5,38.0,46.0,29.98
3,14:54,2,5,38.0,41.0,29.97
3,15:54,2,5,38.0,34.0,29.97
3,16:54,2,5,37.0,36.0,29.98
3,17:54,2,5,34.0,42.0,29.99
3,18:54,2,5,34.0,38.0,30.00
3,19:54,2,5,33.0,49.0,30.01
3,20:54,2,5,32.0,52.0,30.01
3,21:54,2,5,31.0,54.0,30.01
3,22:54,2,5,30.0,58.0,30.01
3,23:54,2,5,29.0,54.0,30.01
4,00:54,2,6,28.0,53.0,30.01
4,01:54,2,6,28.0,49.0,30.00
4,02:54,2,6,27.0,53.0,29.99
4,03:54,2,6,26.0,57.0,29.99
4,04:54,2,6,25.0,63.0,30.00
4,05:54,2,6,25.0,63.0,30.01
4,06:54,2,6,24.0,65.0,30.01
4,07:54,2,6,26.0,60.0,30.01
4,08:54,2,6,27.0,58.0,30.00
4,09:54,2,6,30.0,49.0,29.98
4,10:54,2,6,33.0,43.0,29.96
4,11:54,2,6,36.0,37.0,29.93
4,12:54,2,6,38.0,34.0,29.91
4,13:54,2,6,39.0,33.0,29.88
4,14:54,2,6,41.0,33.0,29.87
4,15:54,2,6,41.0,33.0,29.85
4,16:54,2,6,40.0,38.0,29.85
4,17:54,2,6,38.0,41.0,29.85
4,18:54,2,6,37.0,42.0,29.86
4,19:54,2,6,36.0,40.0,29.87
4,20:54,2,6,34.0,46.0,29.87
4,21:54,2,6,33.0,47.0,29.87
4,22:54,2,6,32.0,50.0,29.86
4,23:54,2,6,31.0,54.0,29.86
5,00:54,2,0,31.0,52.0,29.86
5,01:54,2,0,30.0,51.0,29.87
5,02:54,2,0,29.0,56.0,29.87
5,03:54,2,0,29.0,54.0,29.87
5,04:54,2,0,28.0,56.0,29.88
5,05:54,2,0,27.0,58.0,29.88
5,06:54,2,0,26.0,55.0,29.89
5,07:54,2,0,28.0,49.0,29.91
5,08:54,2,0,31.0,36.0,29.91
5,09:54,2,0,33.0,28.0,29.90
5,10:54,2,0,35.0,22.0,29.89
5,11:54,2,0,37.0,20.0,29.87
5,12:54,2,0,39.0,23.0,29.86
5,13:54,2,0,40.0,23.0,29.86
5,14:54,2,0,40.0,23.0,29.88
5,15:54,2,0,40.0,24.0,29.89
5,16:54,2,0,39.0,26.0,29.91
5,17:54,2,0,38.0,29.0,29.95
5,18:54,2,0,37.0,33.0,29.97
5,19:54,2,0,37.0,30.0,29.98
5,20:54,2,0,36.0,32.0,30.01
5,21:54,2,0,35.0,57.0,30.02
5,22:54,2,0,33.0,56.0,30.03
5,23:54,2,0,32.0,54.0,30.05
6,00:54,2,1,31.0,56.0,30.05
6,01:54,2,1,31.0,56.0,30.06
6,02:54,2,1,30.0,58.0,30.07
6,03:54,2,1,30.0,61.0,30.09
6,04:54,2,1,30.0,61.0,30.11
6,05:54,2,1,29.0,63.0,30.12
6,06:54,2,1,29.0,63.0,30.15
6,07:54,2,1,29.0,63.0,30.18
6,08:54,2,1,30.0,64.0,30.18
6,09:54,2,1,32.0,64.0,30.19
6,10:54,2,1,33.0,64.0,30.20
6,11:54,2,1,35.0,59.0,30.19
6,12:54,2,1,36.0,59.0,30.18
6,13:54,2,1,37.0,59.0,30.17
6,14:54,2,1,36.0,64.0,30.18
6,15:54,2,1,35.0,67.0,30.19
6,16:54,2,1,35.0,67.0,30.20
6,17:54,2,1,35.0,64.0,30.22
6,18:54,2,1,34.0,70.0,30.23
6,19:54,2,1,34.0,75.0,30.24
6,20:54,2,1,34.0,75.0,30.24
6,21:54,2,1,33.0,72.0,30.25
6,22:54,2,1,32.0,79.0,30.25
6,23:54,2,1,32.0,73.0,30.25
7,00:54,2,2,31.0,76.0,30.24
7,01:54,2,2,31.0,72.0,30.24
7,02:54,2,2,30.0,72.0,30.24
7,03:54,2,2,29.0,72.0,30.25
7,04:54,2,2,29.0,75.0,30.27
7,05:54,2,2,29.0,78.0,30.28
7,06:54,2,2,29.0,78.0,30.30
7,07:54,2,2,31.0,72.0,30.32
7,08:54,2,2,34.0,70.0,30.32
7,09:54,2,2,36.0,70.0,30.32
7,10:54,2,2,38.0,68.0,30.32
7,11:54,2,2,39.0,65.0,30.30
7,12:54,2,2,39.0,67.0,30.28
7,13:54,2,2,39.0,67.0,30.27
7,14:54,2,2,37.0,73.0,30.27
7,15:54,2,2,36.0,76.0,30.27
7,16:54,2,2,35.0,78.0,30.28
7,17:54,2,2,35.0,78.0,30.29
7,18:54,2,2,34.0,82.0,30.29
7,19:54,2,2,35.0,78.0,30.29
7,20:54,2,2,35.0,85.0,30.30
7,21:54,2,2,33.0,85.0,30.29
7,22:54,2,2,34.0,79.0,30.29
7,23:54,2,2,33.0,85.0,30.29
8,00:54,2,3,32.0,82.0,30.30
8,01:54,2,3,31.0,85.0,30.30
8,02:54,2,3,31.0,82.0,30.31
8,03:54,2,3,29.0,89.0,30.31
8,04:54,2,3,28.0,88.0,30.31
8,05:54,2,3,29.0,92.0,30.31
8,06:54,2,3,29.0,92.0,30.32
8,07:54,2,3,34.0,82.0,30.34
8,08:54,2,3,36.0,73.0,30.34
8,09:54,2,3,37.0,67.0,30.35
8,10:54,2,3,38.0,70.0,30.33
8,11:54,2,3,40.0,65.0,30.32
8,12:54,2,3,41.0,55.0,30.29
8,13:54,2,3,41.0,55.0,30.28
8,14:54,2,3,40.0,60.0,30.29
8,15:54,2,3,39.0,67.0,30.29
8,16:54,2,3,37.0,76.0,30.28
8,17:54,2,3,36.0,82.0,30.30
8,18:54,2,3,36.0,86.0,30.29
8,19:54,2,3,36.0,89.0,30.28
8,20:54,2,3,34.0,85.0,30.28
8,21:54,2,3,33.0,85.0,30.27
8,22:54,2,3,32.0,92.0,30.27
8,23:54,2,3,33.0,85.0,30.27
9,00:54,2,4,32.0,92.0,30.25
9,01:54,2,4,32.0,88.0,30.26
9,02:54,2,4,31.0,96.0,30.23
9,03:54,2,4,31.0,96.0,30.23
9,04:54,2,4,30.0,96.0,30.20
9,05:54,2,4,32.0,96.0,30.21
9,06:54,2,4,32.0,96.0,30.21
9,07:54,2,4,34.0,97.0,30.20
9,08:54,2,4,35.0,93.0,30.20
9,09:54,2,4,36.0,93.0,30.19
9,10:54,2,4,37.0,93.0,30.17
9,11:54,2,4,39.0,89.0,30.14
9,12:54,2,4,41.0,82.0,30.10
9,13:54,2,4,44.0,71.0,30.06
9,14:54,2,4,48.0,56.0,30.04
9,15:54,2,4,47.0,59.0,30.01
9,16:54,2,4,43.0,74.0,30.01
9,17:54,2,4,43.0,74.0,30.01
9,18:54,2,4,43.0,76.0,30.02
9,19:54,2,4,42.0,82.0,29.99
9,20:54,2,4,41.0,86.0,29.98
9,21:54,2,4,40.0,93.0,29.99
9,22:54,2,4,37.0,100.0,29.96
9,23:54,2,4,36.0,100.0,29.95
10,00:54,2,5,37.0,100.0,29.93
10,01:54,2,5,38.0,100.0,29.92
10,02:54,2,5,37.0,100.0,29.88
10,03:54,2,5,38.0,100.0,29.87
10,04:54,2,5,37.0,100.0,29.87
10,05:54,2,5,37.0,100.0,29.86
10,06:54,2,5,36.0,97.0,29.85
10,07:54,2,5,38.0,100.0,29.85
10,08:54,2,5,42.0,92.0,29.85
10,09:54,2,5,46.0,79.0,29.84
10,10:54,2,5,51.0,69.0,29.81
10,11:54,2,5,52.0,66.0,29.77
10,12:54,2,5,55.0,59.0,29.75
10,13:54,2,5,56.0,60.0,29.72
10,14:54,2,5,59.0,54.0,29.70
10,15:54,2,5,59.0,51.0,29.68
10,16:54,2,5,58.0,53.0,29.69
10,17:54,2,5,55.0,62.0,29.70
10,18:54,2,5,55.0,62.0,29.72
10,19:54,2,5,55.0,64.0,29.74
10,20:54,2,5,49.0,90.0,29.75
10,21:54,2,5,45.0,97.0,29.74
10,22:54,2,5,47.0,93.0,29.74
10,23:54,2,5,50.0,80.0,29.74
11,00:54,2,6,50.0,77.0,29.74
11,01:54,2,6,49.0,74.0,29.75
11,02:54,2,6,47.0,74.0,29.77
11,03:54,2,6,46.0,68.0,29.80
11,04:54,2,6,45.0,71.0,29.80
11,05:54,2,6,44.0,68.0,29.81
11,06:54,2,6,44.0,63.0,29.83
11,07:54,2,6,43.0,63.0,29.85
11,08:54,2,6,44.0,60.0,29.86
11,09:54,2,6,45.0,56.0,29.85
11,10:54,2,6,46.0,54.0,29.86
11,11:54,2,6,46.0,51.0,29.84
11,12:54,2,6,46.0,50.0,29.83
11,13:54,2,6,47.0,48.0,29.82
11,14:54,2,6,47.0,48.0,29.81
11,15:54,2,6,48.0,46.0,29.81
11,16:54,2,6,48.0,46.0,29.83
11,17:54,2,6,47.0,48.0,29.84
11,18:54,2,6,46.0,51.0,29.85
11,19:54,2,6,44.0,55.0,29.85
11,20:54,2,6,43.0,56.0,29.86
11,21:54,2,6,41.0,60.0,29.86
11,22:54,2,6,40.0,65.0,29.87
11,23:54,2,6,39.0,62.0,29.87
12,00:54,2,0,38.0,68.0,29.88
12,01:54,2,0,36.0,70.0,29.88
12,02:54,2,0,36.0,70.0,29.87
12,03:54,2,0,35.0,72.0,29.87
12,04:54,2,0,35.0,72.0,29.88
12,05:54,2,0,34.0,75.0,29.89
12,06:54,2,0,35.0,72.0,29.90
12,07:54,2,0,36.0,70.0,29.91
12,08:54,2,0,39.0,65.0,29.91
12,09:54,2,0,41.0,57.0,29.90
12,10:54,2,0,43.0,53.0,29.91
12,11:54,2,0,42.0,60.0,29.87
12,12:54,2,0,42.0,60.0,29.84
12,13:54,2,0,45.0,54.0,29.80
12,14:54,2,0,44.0,55.0,29.80
12,15:54,2,0,41.0,73.0,29.82
12,16:54,2,0,41.0,70.0,29.80
12,17:54,2,0,39.0,73.0,29.81
12,18:54,2,0,39.0,73.0,29.84
12,19:54,2,0,38.0,79.0,29.82
12,20:54,2,0,40.0,63.0,29.82
12,21:54,2,0,39.0,55.0,29.83
12,22:54,2,0,38.0,57.0,29.82
12,23:54,2,0,37.0,59.0,29.77
13,00:54,2,1,36.0,62.0,29.75
13,01:54,2,1,36.0,64.0,29.73
13,02:54,2,1,36.0,64.0,29.72
13,03:54,2,1,36.0,79.0,29.68
13,04:54,2,1,38.0,83.0,29.67
13,05:54,2,1,38.0,83.0,29.64
13,06:54,2,1,38.0,83.0,29.61
13,07:54,2,1,38.0,89.0,29.60
13,08:54,2,1,37.0,93.0,29.54
13,09:54,2,1,36.0,93.0,29.52
13,10:54,2,1,35.0,96.0,29.49
13,11:54,2,1,33.0,100.0,29.49
13,12:54,2,1,33.0,100.0,29.45
13,13:54,2,1,32.0,96.0,29.45
13,14:54,2,1,33.0,78.0,29.48
13,15:54,2,1,33.0,70.0,29.52
13,16:54,2,1,34.0,61.0,29.57
13,17:54,2,1,34.0,56.0,29.61
13,18:54,2,1,35.0,50.0,29.64
13,19:54,2,1,34.0,54.0,29.65
13,20:54,2,1,34.0,64.0,29.66
13,21:54,2,1,33.0,70.0,29.66
13,22:54,2,1,33.0,72.0,29.67
13,23:54,2,1,32.0,69.0,29.68
14,00:54,2,2,32.0,69.0,29.68
14,01:54,2,2,32.0,64.0,29.69
14,02:54,2,2,32.0,66.0,29.68
14,03:54,2,2,31.0,76.0,29.67
14,04:54,2,2,32.0,69.0,29.68
14,05:54,2,2,33.0,61.0,29.69
14,06:54,2,2,31.0,67.0,29.74
14,07:54,2,2,30.0,54.0,29.77
14,08:54,2,2,30.0,49.0,29.79
14,09:54,2,2,30.0,43.0,29.80
14,10:54,2,2,30.0,39.0,29.82
14,11:54,2,2,32.0,40.0,29.81
14,12:54,2,2,32.0,33.0,29.81
14,13:54,2,2,32.0,33.0,29.79
14,14:54,2,2,32.0,32.0,29.80
14,15:54,2,2,32.0,32.0,29.81
14,16:54,2,2,31.0,31.0,29.83
14,17:54,2,2,31.0,31.0,29.86
14,18:54,2,2,30.0,33.0,29.88
14,19:54,2,2,30.0,33.0,29.90
14,20:54,2,2,29.0,34.0,29.93
14,21:54,2,2,28.0,37.0,29.94
14,22:54,2,2,27.0,45.0,29.95
14,23:54,2,2,26.0,42.0,29.96
15,00:54,2,3,26.0,42.0,29.98
15,01:54,2,3,26.0,42.0,30.00
15,02:54,2,3,26.0,44.0,30.01
15,03:54,2,3,25.0,46.0,30.03
15,04:54,2,3,25.0,46.0,30.04
15,05:54,2,3,25.0,46.0,30.05
15,06:54,2,3,25.0,48.0,30.06
15,07:54,2,3,27.0,45.0,30.08
15,08:54,2,3,29.0,41.0,30.08
15,09:54,2,3,31.0,36.0,30.08
15,10:54,2,3,34.0,31.0,30.07
15,11:54,2,3,36.0,26.0,30.06
15,12:54,2,3,38.0,23.0,30.03
15,13:54,2,3,37.0,24.0,30.01
15,14:54,2,3,39.0,21.0,29.97
15,15:54,2,3,37.0,22.0,29.93
15,16:54,2,3,37.0,25.0,29.91
15,17:54,2,3,36.0,30.0,29.89
15,18:54,2,3,35.0,34.0,29.87
15,19:54,2,3,35.0,38.0,29.84
15,20:54,2,3,34.0,42.0,29.81
15,21:54,2,3,28.0,92.0,29.80
15,22:54,2,3,29.0,85.0,29.75
15,23:54,2,3,29.0,92.0,29.69
16,00:54,2,4,31.0,89.0,29.64
16,01:54,2,4,32.0,88.0,29.60
16,02:54,2,4,32.0,92.0,29.56
16,03:54,2,4,33.0,78.0,29.56
16,04:54,2,4,33.0,75.0,29.56
16,05:54,2,4,34.0,64.0,29.56
16,06:54,2,4,35.0,57.0,29.57
16,07:54,2,4,37.0,48.0,29.59
16,08:54,2,4,35.0,54.0,29.63
16,09:54,2,4,35.0,46.0,29.66
16,10:54,2,4,35.0,42.0,29.70
16,11:54,2,4,35.0,37.0,29.73
16,12:54,2,4,36.0,35.0,29.74
16,13:54,2,4,39.0,33.0,29.75
16,14:54,2,4,38.0,34.0,29.76
16,15:54,2,4,37.0,37.0,29.78
16,16:54,2,4,36.0,37.0,29.81
16,17:54,2,4,35.0,38.0,29.85
16,18:54,2,4,34.0,40.0,29.88
16,19:54,2,4,33.0,42.0,29.89
16,20:54,2,4,33.0,42.0,29.91
16,21:54,2,4,32.0,43.0,29.89
16,22:54,2,4,32.0,47.0,29.89
16,23:54,2,4,32.0,47.0,29.88
17,00:54,2,5,31.0,49.0,29.87
17,01:54,2,5,31.0,49.0,29.88
17,02:54,2,5,31.0,49.0,29.84
17,03:54,2,5,31.0,54.0,29.82
17,04:54,2,5,29.0,69.0,29.81
17,05:54,2,5,28.0,75.0,29.78
17,06:54,2,5,28.0,75.0,29.79
17,07:54,2,5,29.0,72.0,29.78
17,08:54,2,5,30.0,69.0,29.76
17,09:54,2,5,30.0,69.0,29.75
17,10:54,2,5,31.0,69.0,29.73
17,11:54,2,5,33.0,64.0,29.70
17,12:54,2,5,33.0,61.0,29.67
17,13:54,2,5,35.0,57.0,29.64
17,14:54,2,5,33.0,72.0,29.64
17,15:54,2,5,33.0,61.0,29.66
17,16:54,2,5,32.0,54.0,29.66
17,17:54,2,5,31.0,43.0,29.69
17,18:54,2,5,31.0,36.0,29.71
17,19:54,2,5,30.0,41.0,29.73
17,20:54,2,5,28.0,44.0,29.76
17,21:54,2,5,27.0,41.0,29.77
17,22:54,2,5,26.0,38.0,29.79
17,23:54,2,5,25.0,40.0,29.80
18,00:54,2,6,25.0,42.0,29.82
18,01:54,2,6,24.0,42.0,29.84
18,02:54,2,6,23.0,48.0,29.84
18,03:54,2,6,23.0,48.0,29.86
18,04:54,2,6,23.0,53.0,29.88
18,05:54,2,6,21.0,59.0,29.85
18,06:54,2,6,22.0,57.0,29.86
18,07:54,2,6,24.0,50.0,29.85
18,08:54,2,6,26.0,48.0,29.83
18,09:54,2,6,29.0,45.0,29.80
18,10:54,2,6,32.0,43.0,29.79
18,11:54,2,6,34.0,38.0,29.75
18,12:54,2,6,36.0,39.0,29.71
18,13:54,2,6,37.0,37.0,29.70
18,14:54,2,6,37.0,36.0,29.68
18,15:54,2,6,36.0,35.0,29.70
18,16:54,2,6,34.0,40.0,29.72
18,17:54,2,6,34.0,40.0,29.74
18,18:54,2,6,34.0,40.0,29.77
18,19:54,2,6,33.0,43.0,29.79
18,20:54,2,6,31.0,49.0,29.80
18,21:54,2,6,30.0,51.0,29.81
18,22:54,2,6,29.0,56.0,29.83
18,23:54,2,6,30.0,51.0,29.84
19,00:54,2,0,30.0,51.0,29.84
19,01:54,2,0,33.0,47.0,29.85
19,02:54,2,0,31.0,52.0,29.86
19,03:54,2,0,30.0,54.0,29.88
19,04:54,2,0,28.0,60.0,29.90
19,05:54,2,0,31.0,56.0,29.93
19,06:54,2,0,31.0,54.0,29.96
19,07:54,2,0,32.0,54.0,30.01
19,08:54,2,0,35.0,37.0,30.04
19,09:54,2,0,34.0,46.0,30.06
19,10:54,2,0,35.0,40.0,30.09
19,11:54,2,0,36.0,35.0,30.10
19,12:54,2,0,36.0,25.0,30.10
19,13:54,2,0,36.0,23.0,30.10
19,14:54,2,0,36.0,22.0,30.11
19,15:54,2,0,36.0,18.0,30.12
19,16:54,2,0,35.0,18.0,30.14
19,17:54,2,0,34.0,18.0,30.18
19,18:54,2,0,32.0,21.0,30.22
19,19:54,2,0,31.0,24.0,30.24
19,20:54,2,0,31.0,25.0,30.27
19,21:54,2,0,29.0,30.0,30.29
19,22:54,2,0,28.0,37.0,30.31
19,23:54,2,0,27.0,39.0,30.33
20,00:54,2,1,26.0,42.0,30.35
20,01:54,2,1,25.0,44.0,30.37
20,02:54,2,1,23.0,44.0,30.38
20,03:54,2,1,22.0,44.0,30.39
20,04:54,2,1,21.0,45.0,30.42
20,05:54,2,1,20.0,48.0,30.44
20,06:54,2,1,20.0,48.0,30.46
20,07:54,2,1,22.0,44.0,30.50
20,08:54,2,1,25.0,37.0,30.51
20,09:54,2,1,27.0,35.0,30.51
20,10:54,2,1,29.0,36.0,30.50
20,11:54,2,1,29.0,43.0,30.49
20,12:54,2,1,31.0,42.0,30.47
20,13:54,2,1,32.0,45.0,30.46
20,14:54,2,1,35.0,40.0,30.45
20,15:54,2,1,34.0,46.0,30.46
20,16:54,2,1,33.0,45.0,30.47
20,17:54,2,1,31.0,59.0,30.48
20,18:54,2,1,30.0,61.0,30.50
20,19:54,2,1,28.0,69.0,30.50
20,20:54,2,1,28.0,69.0,30.52
20,21:54,2,1,27.0,66.0,30.53
20,22:54,2,1,27.0,66.0,30.53
20,23:54,2,1,26.0,71.0,30.53
21,00:54,2,2,27.0,69.0,30.53
21,01:54,2,2,26.0,69.0,30.52
21,02:54,2,2,26.0,69.0,30.51
21,03:54,2,2,26.0,71.0,30.51
21,04:54,2,2,26.0,75.0,30.53
21,05:54,2,2,26.0,69.0,30.54
21,06:54,2,2,23.0,78.0,30.55
21,07:54,2,2,28.0,63.0,30.55
21,08:54,2,2,30.0,64.0,30.56
21,09:54,2,2,31.0,72.0,30.55
21,10:54,2,2,34.0,54.0,30.53
21,11:54,2,2,35.0,57.0,30.49
21,12:54,2,2,36.0,55.0,30.45
21,13:54,2,2,37.0,57.0,30.41
21,14:54,2,2,36.0,59.0,30.40
21,15:54,2,2,35.0,64.0,30.40
21,16:54,2,2,34.0,67.0,30.39
21,17:54,2,2,33.0,70.0,30.38
21,18:54,2,2,32.0,73.0,30.37
21,19:54,2,2,31.0,72.0,30.36
21,20:54,2,2,31.0,72.0,30.35
21,21:54,2,2,30.0,75.0,30.33
21,22:54,2,2,28.0,81.0,30.30
21,23:54,2,2,29.0,75.0,30.28
22,00:54,2,3,29.0,75.0,30.26
22,01:54,2,3,27.0,78.0,30.24
22,02:54,2,3,27.0,81.0,30.21
22,03:54,2,3,27.0,81.0,30.19
22,04:54,2,3,26.0,81.0,30.18
22,05:54,2,3,27.0,81.0,30.16
22,06:54,2,3,25.0,92.0,30.14
22,07:54,2,3,30.0,82.0,30.12
22,08:54,2,3,31.0,79.0,30.11
22,09:54,2,3,34.0,70.0,30.08
22,10:54,2,3,35.0,67.0,30.03
22,11:54,2,3,37.0,62.0,29.98
22,12:54,2,3,39.0,57.0,29.93
22,13:54,2,3,38.0,68.0,29.91
22,14:54,2,3,39.0,67.0,29.87
22,15:54,2,3,43.0,51.0,29.85
22,16:54,2,3,41.0,60.0,29.82
22,17:54,2,3,39.0,65.0,29.81
