Date,Time (est),Month,DayOfWeek,Temperature,Relative Humidity,Dwpt
2,6:54,2,5,15,51,30.3
2,7:54,2,5,17,49,30.3
2,8:54,2,5,19,45,30.28
2,9:54,2,5,20,45,30.25
2,10:54,2,5,25,33,30.21
2,11:54,2,5,27,28,30.13
2,12:54,2,5,31,24,30.08
2,13:54,2,5,33,21,30.02
2,14:54,2,5,35,24,29.98
2,15:54,2,5,35,27,29.96
2,16:54,2,5,34,32,29.94
2,17:54,2,5,34,38,29.94
2,18:54,2,5,34,40,29.93
2,19:54,2,5,33,45,29.93
2,20:54,2,5,34,46,29.94
2,21:54,2,5,34,48,29.98
2,22:54,2,5,34,50,30
2,23:54,2,5,35,50,30.03
3,0:54,2,6,35,50,30.06
3,1:54,2,6,35,50,30.07
3,2:54,2,6,32,59,30.09
3,3:54,2,6,31,61,30.11
3,4:54,2,6,28,66,30.12
3,5:54,2,6,30,61,30.14
3,6:54,2,6,31,61,30.15
3,7:54,2,6,32,56,30.18
3,8:54,2,6,32,56,30.19
3,9:54,2,6,33,56,30.2
3,10:54,2,6,34,54,30.19
3,11:54,2,6,35,57,30.18
3,12:54,2,6,35,61,30.14
3,13:54,2,6,36,62,30.14
3,14:54,2,6,38,65,30.12
3,15:54,2,6,38,68,30.11
3,16:54,2,6,36,76,30.08
3,17:54,2,6,36,73,30.1
3,18:54,2,6,35,78,30.11
3,19:54,2,6,35,78,30.11
3,20:54,2,6,34,85,30.11
3,21:54,2,6,35,82,30.11
3,22:54,2,6,38,79,30.1
3,23:54,2,6,38,79,30.08
4,0:54,2,0,36,82,30.05
4,1:54,2,0,36,82,30.05
4,2:54,2,0,39,76,30.03
4,3:54,2,0,39,76,30.01
4,4:54,2,0,39,76,30.03
4,5:54,2,0,37,79,30.04
4,6:54,2,0,38,76,30.03
4,7:54,2,0,40,73,30.05
4,8:54,2,0,44,65,30.05
4,9:54,2,0,49,56,30.05
4,10:54,2,0,53,48,30.05
4,11:54,2,0,57,45,30.03
4,12:54,2,0,61,41,30
4,13:54,2,0,63,41,29.98
4,14:54,2,0,63,41,29.98
4,15:54,2,0,58,48,29.98
4,16:54,2,0,56,51,29.99
4,17:54,2,0,52,57,29.99
4,18:54,2,0,50,61,29.98
4,19:54,2,0,46,68,29.98
4,20:54,2,0,47,69,29.99
4,21:54,2,0,47,69,29.98
4,22:54,2,0,45,74,29.98
4,23:54,2,0,43,76,29.97
5,0:54,2,1,42,79,29.95
5,1:54,2,1,41,79,29.93
5,2:54,2,1,42,82,29.93
5,3:54,2,1,43,82,29.91
5,4:54,2,1,43,82,29.92
5,5:54,2,1,44,83,29.92
5,6:54,2,1,45,80,29.91
5,7:54,2,1,48,74,29.92
5,8:54,2,1,50,68,29.91
5,9:54,2,1,52,64,29.9
5,10:54,2,1,56,57,29.89
5,11:54,2,1,63,47,29.87
5,12:54,2,1,64,46,29.84
5,13:54,2,1,65,45,29.83
5,14:54,2,1,65,45,29.84
5,15:54,2,1,64,43,29.85
5,16:54,2,1,63,43,29.88
5,17:54,2,1,60,46,29.9
5,18:54,2,1,56,49,29.94
5,19:54,2,1,53,48,29.97
5,20:54,2,1,51,52,29.99
5,21:54,2,1,49,55,30.03
5,22:54,2,1,46,51,30.06
5,23:54,2,1,44,53,30.07
6,0:54,2,2,41,60,30.09
6,1:54,2,2,39,60,30.11
6,2:54,2,2,38,52,30.13
6,3:54,2,2,36,52,30.14
6,4:54,2,2,35,54,30.17
6,5:54,2,2,34,56,30.19
6,6:54,2,2,33,54,30.23
6,7:54,2,2,34,52,30.24
6,8:54,2,2,36,57,30.24
6,9:54,2,2,38,55,30.28
6,10:54,2,2,37,65,30.27
6,11:54,2,2,38,65,30.25
6,12:54,2,2,37,65,30.25
6,13:54,2,2,36,62,30.24
6,14:54,2,2,35,64,30.25
6,15:54,2,2,35,67,30.24
6,16:54,2,2,35,70,30.23
6,17:54,2,2,35,72,30.24
6,18:54,2,2,35,72,30.23
6,19:54,2,2,36,73,30.22
6,20:54,2,2,35,82,30.2
6,21:54,2,2,35,85,30.19
6,22:54,2,2,35,89,30.18
6,23:54,2,2,35,85,30.22
7,0:54,2,3,35,89,30.19
7,1:54,2,3,36,89,30.18
7,2:54,2,3,36,93,30.18
7,3:54,2,3,37,89,30.15
7,4:54,2,3,37,89,30.14
7,5:54,2,3,37,93,30.14
7,6:54,2,3,38,89,30.15
7,7:54,2,3,39,89,30.14
7,8:54,2,3,39,93,30.16
7,9:54,2,3,40,89,30.14
7,10:54,2,3,41,86,30.16
7,11:54,2,3,41,82,30.18
7,12:54,2,3,41,86,30.16
7,13:54,2,3,41,82,30.14
7,14:54,2,3,41,82,30.11
7,15:54,2,3,41,82,30.12
7,16:54,2,3,41,86,30.15
7,17:54,2,3,40,89,30.14
7,18:54,2,3,40,89,30.14
7,19:54,2,3,40,89,30.12
7,20:54,2,3,39,93,30.11
7,21:54,2,3,39,93,30.07
7,22:54,2,3,39,93,30.03
7,23:54,2,3,39,96,30.01
8,0:54,2,4,40,93,29.98
8,1:54,2,4,40,89,29.96
8,2:54,2,4,39,96,29.9
8,3:54,2,4,40,93,29.89
8,4:54,2,4,39,89,29.91
8,5:54,2,4,39,86,29.88
8,6:54,2,4,39,86,29.88
8,7:54,2,4,40,86,29.86
8,8:54,2,4,40,89,29.85
8,9:54,2,4,41,89,29.8
8,10:54,2,4,43,89,29.75
8,11:54,2,4,46,86,29.73
8,12:54,2,4,50,80,29.72
8,13:54,2,4,54,67,29.72
8,14:54,2,4,55,62,29.75
8,15:54,2,4,53,47,29.78
8,16:54,2,4,50,52,29.8
8,17:54,2,4,46,47,29.84
8,18:54,2,4,41,41,29.9
8,19:54,2,4,38,39,29.96
8,20:54,2,4,35,37,29.98
8,21:54,2,4,34,37,30.02
8,22:54,2,4,32,36,30.05
8,23:54,2,4,31,36,30.09
9,0:54,2,5,30,34,30.11
9,1:54,2,5,29,34,30.13
9,2:54,2,5,28,37,30.15
9,3:54,2,5,28,39,30.17
9,4:54,2,5,26,40,30.21
9,5:54,2,5,26,42,30.23
9,6:54,2,5,25,42,30.26
9,7:54,2,5,26,40,30.28
9,8:54,2,5,28,34,30.3
9,9:54,2,5,29,27,30.35
9,10:54,2,5,31,26,30.36
9,11:54,2,5,32,25,30.37
9,12:54,2,5,34,23,30.38
9,13:54,2,5,35,20,30.4
9,14:54,2,5,35,19,30.41
9,15:54,2,5,34,18,30.45
9,16:54,2,5,33,20,30.48
9,17:54,2,5,32,20,30.53
9,18:54,2,5,31,22,30.55
9,19:54,2,5,31,22,30.56
9,20:54,2,5,30,22,30.59
9,21:54,2,5,29,26,30.6
9,22:54,2,5,28,26,30.61
9,23:54,2,5,28,29,30.62
10,0:54,2,6,27,34,30.63
10,1:54,2,6,26,37,30.62
10,2:54,2,6,26,37,30.59
10,3:54,2,6,25,37,30.57
10,4:54,2,6,25,42,30.57
10,5:54,2,6,25,46,30.57
10,6:54,2,6,25,48,30.59
10,7:54,2,6,26,48,30.59
10,8:54,2,6,28,43,30.58
10,9:54,2,6,30,34,30.56
10,10:54,2,6,32,30,30.54
10,11:54,2,6,33,28,30.5
10,12:54,2,6,34,25,30.46
10,13:54,2,6,36,26,30.44
10,14:54,2,6,36,26,30.43
10,15:54,2,6,36,27,30.42
10,16:54,2,6,34,31,30.4
10,17:54,2,6,34,32,30.39
10,18:54,2,6,33,32,30.39
10,19:54,2,6,33,35,30.4
10,20:54,2,6,32,38,30.38
10,21:54,2,6,32,38,30.39
10,22:54,2,6,32,38,30.37
10,23:54,2,6,32,36,30.36
11,0:54,2,0,31,40,30.34
11,1:54,2,0,31,40,30.34
11,2:54,2,0,31,42,30.32
11,3:54,2,0,30,43,30.31
11,4:54,2,0,29,39,30.3
11,5:54,2,0,29,41,30.3
11,6:54,2,0,28,39,30.32
11,7:54,2,0,28,39,30.34
11,8:54,2,0,28,43,30.35
11,9:54,2,0,29,39,30.34
11,10:54,2,0,31,38,30.33
11,11:54,2,0,33,33,30.32
11,12:54,2,0,34,29,30.3
11,13:54,2,0,36,26,30.28
11,14:54,2,0,36,25,30.28
11,15:54,2,0,37,24,30.28
11,16:54,2,0,35,26,30.29
11,17:54,2,0,34,25,30.32
11,18:54,2,0,32,25,30.35
11,19:54,2,0,31,25,30.37
11,20:54,2,0,31,24,30.4
11,21:54,2,0,29,23,30.41
11,22:54,2,0,28,23,30.42
11,23:54,2,0,26,26,30.43
12,0:54,2,1,24,30,30.45
12,1:54,2,1,23,33,30.47
12,2:54,2,1,21,36,30.47
12,3:54,2,1,20,36,30.47
12,4:54,2,1,20,36,30.49
12,5:54,2,1,19,37,30.49
12,6:54,2,1,19,39,30.5
12,7:54,2,1,20,43,30.49
12,8:54,2,1,23,46,30.49
12,9:54,2,1,25,50,30.46
12,10:54,2,1,27,63,30.46
12,11:54,2,1,28,69,30.44
12,12:54,2,1,29,69,30.42
12,13:54,2,1,29,72,30.36
12,14:54,2,1,29,85,30.32
12,15:54,2,1,29,89,30.29
12,16:54,2,1,31,85,30.25
12,17:54,2,1,32,88,30.21
12,18:54,2,1,33,89,30.16
12,19:54,2,1,35,85,30.12
12,20:54,2,1,35,89,30.06
12,21:54,2,1,36,89,30.01
12,22:54,2,1,37,89,29.92
12,23:54,2,1,37,93,29.83
13,0:54,2,2,38,93,29.77
13,1:54,2,2,39,89,29.67
13,2:54,2,2,40,93,29.58
13,3:54,2,2,39,93,29.51
13,4:54,2,2,38,93,29.47
13,5:54,2,2,39,89,29.48
13,6:54,2,2,39,89,29.48
13,7:54,2,2,38,89,29.51
13,8:54,2,2,38,89,29.51
13,9:54,2,2,37,89,29.49
13,10:54,2,2,36,89,29.53
13,11:54,2,2,37,79,29.51
13,12:54,2,2,41,73,29.5
13,13:54,2,2,42,60,29.52
13,14:54,2,2,41,62,29.55
13,15:54,2,2,40,60,29.57
13,16:54,2,2,40,60,29.59
13,17:54,2,2,40,63,29.6
13,18:54,2,2,39,65,29.63
13,19:54,2,2,36,76,29.66
13,20:54,2,2,34,70,29.69
13,21:54,2,2,34,70,29.7
13,22:54,2,2,34,64,29.71
13,23:54,2,2,34,48,29.72
14,0:54,2,3,34,50,29.74
14,1:54,2,3,33,52,29.75
14,2:54,2,3,32,56,29.76
14,3:54,2,3,32,54,29.78
14,4:54,2,3,32,52,29.8
14,5:54,2,3,32,54,29.83
14,6:54,2,3,32,54,29.85
14,7:54,2,3,33,52,29.88
14,8:54,2,3,34,50,29.9
14,9:54,2,3,36,46,29.91
14,10:54,2,3,37,42,29.93
14,11:54,2,3,38,43,29.93
14,12:54,2,3,38,43,29.94
14,13:54,2,3,39,41,29.94
14,14:54,2,3,39,41,29.96
14,15:54,2,3,39,41,29.98
14,16:54,2,3,38,44,30.01
14,17:54,2,3,37,46,30.03
14,18:54,2,3,37,46,30.06
14,19:54,2,3,37,48,30.06
14,20:54,2,3,34,61,30.08
14,21:54,2,3,33,70,30.08
14,22:54,2,3,33,70,30.07
14,23:54,2,3,33,70,30.07
15,0:54,2,4,32,73,30.07
15,1:54,2,4,32,75,30.08
15,2:54,2,4,32,75,30.07
15,3:54,2,4,34,73,30.06
15,4:54,2,4,35,76,30.03
15,5:54,2,4,37,79,30
15,6:54,2,4,37,79,29.98
15,7:54,2,4,38,70,29.96
15,8:54,2,4,40,70,29.93
15,9:54,2,4,42,71,29.91
15,10:54,2,4,46,77,29.88
15,11:54,2,4,47,83,29.8
15,12:54,2,4,46,86,29.75
15,13:54,2,4,47,90,29.7
15,14:54,2,4,50,86,29.67
15,15:54,2,4,52,83,29.65
15,16:54,2,4,52,83,29.64
15,17:54,2,4,51,83,29.62
15,18:54,2,4,51,83,29.64
15,19:54,2,4,51,83,29.62
15,20:54,2,4,51,83,29.61
15,21:54,2,4,50,86,29.6
15,22:54,2,4,50,83,29.61
15,23:54,2,4,50,74,29.64
16,0:54,2,5,47,69,29.66
16,1:54,2,5,45,63,29.66
16,2:54,2,5,42,45,29.68
16,3:54,2,5,40,43,29.7
16,4:54,2,5,39,43,29.71
16,5:54,2,5,37,46,29.73
16,6:54,2,5,36,50,29.74
16,7:54,2,5,36,50,29.77
16,8:54,2,5,36,50,29.78
16,9:54,2,5,39,45,29.78
16,10:54,2,5,40,41,29.78
16,11:54,2,5,42,40,29.76
16,12:54,2,5,43,38,29.75
16,13:54,2,5,43,38,29.75
16,14:54,2,5,44,37,29.76
16,15:54,2,5,43,37,29.78
16,16:54,2,5,41,39,29.81
16,17:54,2,5,40,41,29.84
16,18:54,2,5,38,44,29.88
16,19:54,2,5,37,44,29.89
16,20:54,2,5,36,44,29.91
16,21:54,2,5,35,46,29.95
16,22:54,2,5,33,43,29.95
16,23:54,2,5,31,45,29.98
17,0:54,2,6,29,47,30
17,1:54,2,6,28,47,30.02
17,2:54,2,6,26,48,30.03
17,3:54,2,6,25,50,30.04
17,4:54,2,6,25,48,30.05
17,5:54,2,6,24,50,30.08
17,6:54,2,6,24,50,30.1
17,7:54,2,6,25,48,30.11
17,8:54,2,6,27,43,30.14
17,9:54,2,6,29,36,30.14
17,10:54,2,6,31,36,30.14
17,11:54,2,6,33,33,30.11
17,12:54,2,6,33,40,30.09
17,13:54,2,6,32,38,30.09
17,14:54,2,6,33,42,30.09
17,15:54,2,6,32,47,30.06
17,16:54,2,6,31,54,30.06
17,17:54,2,6,30,56,30.07
17,18:54,2,6,30,58,30.08
17,19:54,2,6,31,56,30.06
17,20:54,2,6,32,61,30.05
17,21:54,2,6,32,64,30.04
17,22:54,2,6,32,59,30.03
17,23:54,2,6,32,61,30.03
18,0:54,2,0,30,85,30.02
18,1:54,2,0,29,89,29.98
18,2:54,2,0,29,92,29.96
18,3:54,2,0,30,85,29.93
18,4:54,2,0,29,92,29.93
18,5:54,2,0,29,89,29.89
18,6:54,2,0,30,92,29.88
18,7:54,2,0,31,89,29.87
18,8:54,2,0,32,88,29.85
18,9:54,2,0,32,88,29.83
18,10:54,2,0,32,85,29.82
18,11:54,2,0,31,85,29.81
18,12:54,2,0,30,82,29.82
18,13:54,2,0,29,85,29.82
18,14:54,2,0,29,82,29.84
18,15:54,2,0,28,81,29.88
18,16:54,2,0,28,78,29.91
18,17:54,2,0,28,78,29.95
18,18:54,2,0,29,78,30.01
18,19:54,2,0,28,75,30.06
18,20:54,2,0,29,61,30.09
18,21:54,2,0,27,55,30.14
18,22:54,2,0,25,58,30.18
18,23:54,2,0,21,47,30.22
19,0:54,2,1,20,48,30.27
19,1:54,2,1,20,48,30.29
19,2:54,2,1,19,51,30.3
19,3:54,2,1,19,51,30.32
19,4:54,2,1,19,51,30.35
19,5:54,2,1,19,51,30.38
19,6:54,2,1,18,54,30.4
19,7:54,2,1,19,51,30.44
19,8:54,2,1,20,50,30.45
19,9:54,2,1,23,44,30.47
19,10:54,2,1,25,40,30.47
19,11:54,2,1,28,37,30.47
19,12:54,2,1,30,31,30.46
19,13:54,2,1,32,27,30.45
19,14:54,2,1,32,29,30.44
19,15:54,2,1,32,21,30.45
19,16:54,2,1,31,26,30.46
19,17:54,2,1,29,28,30.47
19,18:54,2,1,28,28,30.51
19,19:54,2,1,27,29,30.52
19,20:54,2,1,26,34,30.54
19,21:54,2,1,25,39,30.57
19,22:54,2,1,25,40,30.56
19,23:54,2,1,24,42,30.55
20,0:54,2,2,23,44,30.56
20,1:54,2,2,22,44,30.58
20,2:54,2,2,22,44,30.58
20,3:54,2,2,21,45,30.56
20,4:54,2,2,21,47,30.58
20,5:54,2,2,22,48,30.59
20,6:54,2,2,22,50,30.58
20,7:54,2,2,23,48,30.6
20,8:54,2,2,24,46,30.6
20,9:54,2,2,26,42,30.58
20,10:54,2,2,27,39,30.57
20,11:54,2,2,29,38,30.55
20,12:54,2,2,29,39,30.51
20,13:54,2,2,29,38,30.49
20,14:54,2,2,30,36,30.47
20,15:54,2,2,30,38,30.47
20,16:54,2,2,30,39,30.45
20,17:54,2,2,30,43,30.43
20,18:54,2,2,30,45,30.41
20,19:54,2,2,29,51,30.37
20,20:54,2,2,28,60,30.36
20,21:54,2,2,26,78,30.32
20,22:54,2,2,26,84,30.27
20,23:54,2,2,26,84,30.22
21,0:54,2,3,27,89,30.18
21,1:54,2,3,27,89,30.09
21,2:54,2,3,31,89,29.98
21,3:54,2,3,32,96,29.94
21,4:54,2,3,33,89,29.93
21,5:54,2,3,33,92,29.9
21,6:54,2,3,34,92,29.86
21,7:54,2,3,32,88,29.86
21,8:54,2,3,33,85,29.87
21,9:54,2,3,33,85,29.85
21,10:54,2,3,35,85,29.85
21,11:54,2,3,38,79,29.84
21,12:54,2,3,43,68,29.83
21,13:54,2,3,45,63,29.82
21,14:54,2,3,47,52,29.83
21,15:54,2,3,46,51,29.85
21,16:54,2,3,46,54,29.87
21,17:54,2,3,45,52,29.89
21,18:54,2,3,43,53,29.93
21,19:54,2,3,43,51,29.97
21,20:54,2,3,42,51,29.98
21,21:54,2,3,42,51,30
21,22:54,2,3,41,51,30
21,23:54,2,3,41,53,30.02
22,0:54,2,4,40,55,30.04
22,1:54,2,4,40,47,30.08
22,2:54,2,4,40,49,30.1
22,3:54,2,4,40,49,30.12
22,4:54,2,4,40,47,30.16
22,5:54,2,4,39,50,30.19
22,6:54,2,4,39,53,30.22
22,7:54,2,4,39,50,30.24
22,8:54,2,4,40,49,30.26
22,9:54,2,4,41,47,30.28
22,10:54,2,4,42,43,30.29
22,11:54,2,4,42,43,30.31
22,12:54,2,4,44,40,30.29
22,13:54,2,4,44,38,30.27
22,14:54,2,4,46,35,30.27
22,15:54,2,4,45,37,30.29
22,16:54,2,4,44,41,30.32
22,17:54,2,4,43,42,30.33
22,18:54,2,4,42,43,30.37
22,19:54,2,4,41,43,30.37
22,20:54,2,4,39,48,30.39
22,21:54,2,4,39,46,30.4
22,22:54,2,4,37,50,30.42
22,23:54,2,4,36,50,30.42
23,0:54,2,5,35,50,30.45
23,1:54,2,5,33,56,30.48
23,2:54,2,5,33,54,30.47
23,3:54,2,5,32,56,30.46
23,4:54,2,5,31,59,30.47
23,5:54,2,5,30,61,30.49
23,6:54,2,5,31,56,30.5
23,7:54,2,5,31,56,30.51
23,8:54,2,5,33,52,30.5
23,9:54,2,5,36,46,30.49
23,10:54,2,5,36,55,30.47
23,11:54,2,5,36,55,30.45
23,12:54,2,5,37,57,30.41
23,13:54,2,5,37,59,30.41
23,14:54,2,5,36,64,30.39
23,15:54,2,5,36,67,30.39
23,16:54,2,5,36,73,30.37
23,17:54,2,5,35,78,30.35
23,18:54,2,5,35,78,30.36
23,19:54,2,5,35,78,30.35
23,20:54,2,5,35,82,30.33
23,21:54,2,5,35,76,30.32
23,22:54,2,5,34,73,30.31
23,23:54,2,5,35,72,30.28
24,0:54,2,6,35,76,30.25
24,1:54,2,6,36,76,30.24
24,2:54,2,6,36,76,30.2
24,3:54,2,6,37,82,30.16
24,4:54,2,6,38,83,30.13
24,5:54,2,6,38,86,30.07
24,6:54,2,6,38,86,30.04
24,7:54,2,6,38,89,30
24,8:54,2,6,38,89,29.95
24,9:54,2,6,39,89,29.88
24,10:54,2,6,39,93,29.78
24,11:54,2,6,40,93,29.61
24,12:54,2,6,43,93,29.58
24,13:54,2,6,43,97,29.47
24,14:54,2,6,45,93,29.38
24,15:54,2,6,44,93,29.32
24,16:54,2,6,47,93,29.26
24,17:54,2,6,46,93,29.25
24,18:54,2,6,46,93,29.25
24,19:54,2,6,46,89,29.21
24,20:54,2,6,46,83,29.2
24,21:54,2,6,46,79,29.22
24,22:54,2,6,44,68,29.24
24,23:54,2,6,42,62,29.26
25,0:54,2,0,41,62,29.27
25,1:54,2,0,41,57,29.28
25,2:54,2,0,41,62,29.3
25,3:54,2,0,40,60,29.33
25,4:54,2,0,38,60,29.35
25,5:54,2,0,38,44,29.37
25,6:54,2,0,37,50,29.4
25,7:54,2,0,37,46,29.44
25,8:54,2,0,35,67,29.47
25,9:54,2,0,37,41,29.47
25,10:54,2,0,37,33,29.49
25,11:54,2,0,38,30,29.51
25,12:54,2,0,38,31,29.52
25,13:54,2,0,37,34,29.54
25,14:54,2,0,37,31,29.56
25,15:54,2,0,37,34,29.59
25,16:54,2,0,36,34,29.64
25,17:54,2,0,34,40,29.69
25,18:54,2,0,33,42,29.75
25,19:54,2,0,32,45,29.8
25,20:54,2,0,32,41,29.84
25,21:54,2,0,31,43,29.88
25,22:54,2,0,31,42,29.91
25,23:54,2,0,30,41,29.94
26,0:54,2,1,29,38,29.96
26,1:54,2,1,28,37,29.99
26,2:54,2,1,27,37,30.03
26,3:54,2,1,26,35,30.06
26,4:54,2,1,25,35,30.1
26,5:54,2,1,25,35,30.13
26,6:54,2,1,25,33,30.15
26,7:54,2,1,25,37,30.18
26,8:54,2,1,26,28,30.18
26,9:54,2,1,27,22,30.18
26,10:54,2,1,29,18,30.17
26,11:54,2,1,29,15,30.16
26,12:54,2,1,30,17,30.15
26,13:54,2,1,31,18,30.15
26,14:54,2,1,31,19,30.16
26,15:54,2,1,29,18,30.18
26,16:54,2,1,28,18,30.2
26,17:54,2,1,26,22,30.25
26,18:54,2,1,25,24,30.29
26,19:54,2,1,23,25,30.32
26,20:54,2,1,22,29,30.33
26,21:54,2,1,21,30,30.36
26,22:54,2,1,20,32,30.37
26,23:54,2,1,20,34,30.37
27,0:54,2,2,19,37,30.39
27,1:54,2,2,18,41,30.4
27,2:54,2,2,17,41,30.4
27,3:54,2,2,16,37,30.41
27,4:54,2,2,15,32,30.42
27,5:54,2,2,14,30,30.43
27,6:54,2,2,13,30,30.43
27,7:54,2,2,14,30,30.44
27,8:54,2,2,16,26,30.44
27,9:54,2,2,17,24,30.42
27,10:54,2,2,19,23,30.4
27,11:54,2,2,21,21,30.37
27,12:54,2,2,23,20,30.32
27,13:54,2,2,24,20,30.3
27,14:54,2,2,26,21,30.27
27,15:54,2,2,26,20,30.25
27,16:54,2,2,26,21,30.24
27,17:54,2,2,25,25,30.21
27,18:54,2,2,25,30,30.2
27,19:54,2,2,24,40,30.17
27,20:54,2,2,24,48,30.15
27,21:54,2,2,22,71,30.14
27,22:54,2,2,21,81,30.12
27,23:54,2,2,22,82,30.1
28,0:54,2,3,21,81,30.08
28,1:54,2,3,20,81,30.06
28,2:54,2,3,19,81,30.04
28,3:54,2,3,19,81,30.04
28,4:54,2,3,20,78,30.06
28,5:54,2,3,20,74,30.07
28,6:54,2,3,20,74,30.09
28,7:54,2,3,20,78,30.12
28,8:54,2,3,20,78,30.14
28,9:54,2,3,23,68,30.15
28,10:54,2,3,25,63,30.16
28,11:54,2,3,27,58,30.17
28,12:54,2,3,28,53,30.16
28,13:54,2,3,30,47,30.16
28,14:54,2,3,31,42,30.18
28,15:54,2,3,31,40,30.19
28,16:54,2,3,30,38,30.19
28,17:54,2,3,31,36,30.22
28,18:54,2,3,29,33,30.25
28,19:54,2,3,29,31,30.27
28,20:54,2,3,29,28,30.29
28,21:54,2,3,29,28,30.29
28,22:54,2,3,28,31,30.3
28,23:54,2,3,26,34,30.3
1,0:54,3,4,25,35,30.31
1,1:54,3,4,24,36,30.32
1,2:54,3,4,24,36,30.32
1,3:54,3,4,23,38,30.32
1,4:54,3,4,23,42,30.34
1,5:54,3,4,24,44,30.34
1,6:54,3,4,25,44,30.37
1,7:54,3,4,27,43,30.39
1,8:54,3,4,29,39,30.4
1,9:54,3,4,33,33,30.4
1,10:54,3,4,33,40,30.38
1,11:54,3,4,34,42,30.35
1,12:54,3,4,35,40,30.34
1,13:54,3,4,37,42,30.32
1,14:54,3,4,37,44,30.31
1,15:54,3,4,34,54,30.32
1,16:54,3,4,34,56,30.3
1,17:54,3,4,34,59,30.3
1,18:54,3,4,34,64,30.31
1,19:54,3,4,34,56,30.31
1,20:54,3,4,33,58,30.3
1,21:54,3,4,31,67,30.29
1,22:54,3,4,32,64,30.27
1,23:54,3,4,32,69,30.24
2,0:54,3,5,32,73,30.23
2,1:54,3,5,33,72,30.2
2,2:54,3,5,34,70,30.16
2,3:54,3,5,34,73,30.14
2,4:54,3,5,34,73,30.12
2,5:54,3,5,34,73,30.1
2,6:54,3,5,33,78,30.08
2,7:54,3,5,32,85,30.07
2,8:54,3,5,33,89,30.06
2,9:54,3,5,33,89,30.04
2,10:54,3,5,33,89,30.02
2,11:54,3,5,33,85,29.99
2,12:54,3,5,33,82,29.97
2,13:54,3,5,33,82,29.97
2,14:54,3,5,33,78,29.97
2,15:54,3,5,33,78,29.99
2,16:54,3,5,33,75,29.99
2,17:54,3,5,33,75,30.01
2,18:54,3,5,32,75,30.01
2,19:54,3,5,33,70,30.03
2,20:54,3,5,33,72,30.03
2,21:54,3,5,33,72,30.03
2,22:54,3,5,33,75,30.03
2,23:54,3,5,32,79,30.03
3,0:54,3,6,33,75,30.03
3,1:54,3,6,32,75,30.03
3,2:54,3,6,33,72,30.03
3,3:54,3,6,33,72,30.03
3,4:54,3,6,35,67,30.06
3,5:54,3,6,34,67,30.06
3,6:54,3,6,34,67,30.09
3,7:54,3,6,35,64,30.11
3,8:54,3,6,37,62,30.12
3,9:54,3,6,39,57,30.12
3,10:54,3,6,41,49,30.12
3,11:54,3,6,38,62,30.11
3,12:54,3,6,38,65,30.09
3,13:54,3,6,38,68,30.07
3,14:54,3,6,38,70,30.07
3,15:54,3,6,38,68,30.04
3,16:54,3,6,37,73,30.03
3,17:54,3,6,37,70,30.07
3,18:54,3,6,37,70,30.04
3,19:54,3,6,37,70,30.01
3,20:54,3,6,37,70,29.99
3,21:54,3,6,35,82,29.99
3,22:54,3,6,34,89,29.98
3,23:54,3,6,34,89,29.94
4,0:54,3,0,34,89,29.89
4,1:54,3,0,34,89,29.85
4,2:54,3,0,34,89,29.78
4,3:54,3,0,34,89,29.72
4,4:54,3,0,34,89,29.66
4,5:54,3,0,34,92,29.62
4,6:54,3,0,34,92,29.6
4,7:54,3,0,34,89,29.61
4,8:54,3,0,35,85,29.62
4,9:54,3,0,36,82,29.62
4,10:54,3,0,36,82,29.62
4,11:54,3,0,37,76,29.62
4,12:54,3,0,39,67,29.63
4,13:54,3,0,39,67,29.65
4,14:54,3,0,39,65,29.66
4,15:54,3,0,37,62,29.69
4,16:54,3,0,37,57,29.72
4,17:54,3,0,37,50,29.73
4,18:54,3,0,36,50,29.77
4,19:54,3,0,35,57,29.8
4,20:54,3,0,33,52,29.83
4,21:54,3,0,30,54,29.87
4,22:54,3,0,27,46,29.9
4,23:54,3,0,25,48,29.93
5,0:54,3,1,24,46,29.95
5,1:54,3,1,23,44,29.97
5,2:54,3,1,22,46,29.98
5,3:54,3,1,21,50,29.98
5,4:54,3,1,21,50,30.01
5,5:54,3,1,20,50,30.04
5,6:54,3,1,19,49,30.06
5,7:54,3,1,20,50,30.06
5,8:54,3,1,22,50,30.06
5,9:54,3,1,24,42,30.05
5,10:54,3,1,26,38,30.02
5,11:54,3,1,27,37,30
5,12:54,3,1,28,39,29.97
5,13:54,3,1,29,34,29.95
5,14:54,3,1,29,36,29.93
5,15:54,3,1,29,38,29.91
5,16:54,3,1,30,36,29.9
5,17:54,3,1,30,34,29.9
5,18:54,3,1,30,33,29.91
5,19:54,3,1,28,41,29.91
5,20:54,3,1,27,46,29.91
5,21:54,3,1,26,46,29.91
5,22:54,3,1,26,44,29.92
5,23:54,3,1,24,44,29.92
6,0:54,3,2,24,46,29.93
6,1:54,3,2,23,50,29.93
6,2:54,3,2,22,48,29.93
6,3:54,3,2,21,50,29.94
6,4:54,3,2,20,48,29.96
6,5:54,3,2,18,47,29.98
6,6:54,3,2,18,49,29.99
6,7:54,3,2,19,43,30.01
6,8:54,3,2,20,38,30.02
6,9:54,3,2,22,31,30.01
6,10:54,3,2,23,29,30.01
6,11:54,3,2,25,24,30
6,12:54,3,2,26,22,29.98
6,13:54,3,2,25,23,29.97
